customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at
JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,6,3173.87,591.72,2017-11-11,GOLD,jeremy.lonsdale@example.com,2019-12-31 22:00:00+00:00
GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,6,3163.63,35.49,2017-07-31,GOLD,greg.matthias@example.com,2019-12-31 22:00:00+00:00
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,6,3159.12,19.82,2017-11-23,GOLD,janet.martin@example.com,2019-12-31 22:00:00+00:00
SO-20287,Sana Okafor,Home Office,United States,Los Angeles,California,90036,West,8,3155.37,572.7,2020-01-15,GOLD,sana.okafor@example.com,2020-01-15 06:30:00+00:00
CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,00000,East,13,3154.86,141.28,2017-11-21,GOLD,chloris.kastensmidt@example.com,2019-12-31 22:00:00+00:00
MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,9,3144.68,280.86,2017-08-31,GOLD,maxwell.schwartz@example.com,2019-12-31 22:00:00+00:00
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,9,3133.92,455.53,2017-09-07,GOLD,ruben.dartt@example.com,2019-12-31 22:00:00+00:00
TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,7,3130.22,-692.05,2017-10-01,GOLD,tanja.norvell@example.com,2019-12-31 22:00:00+00:00
KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,7,3128.22,554.63,2020-01-15,GOLD,ken.dana@example.com,2020-01-15 06:30:00+00:00
SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,7,3127.96,481.75,2017-10-12,GOLD,steve.nguyen@example.com,2019-12-31 22:00:00+00:00
LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,9,3108.87,-335.53,2020-01-15,GOLD,linda.southworth@example.com,2020-01-15 06:30:00+00:00
KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,6,3100.61,528.21,2017-12-29,GOLD,katherine.hughes@example.com,2019-12-31 22:00:00+00:00
EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,10,3082.65,96.27,2017-07-31,GOLD,eugene.hildebrand@example.com,2019-12-31 22:00:00+00:00
GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,6,3078.62,793.28,2017-12-14,GOLD,gary.mitchum@example.com,2019-12-31 22:00:00+00:00
EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,6,3071.13,184.77,2017-09-08,GOLD,eugene.barchas@example.com,2019-12-31 22:00:00+00:00
MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,4,3061.54,-93.6,2017-10-07,GOLD,mike.gockenbach@unknown.local,2019-12-31 22:00:00+00:00
TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,5,3058.37,682.17,2017-01-27,GOLD,toby.gnade@example.com,2019-12-31 22:00:00+00:00
KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,7,3057.1,254.0,2016-12-04,GOLD,kean.takahito@example.com,2019-12-31 22:00:00+00:00
AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,7,3050.69,-253.57,2017-10-03,GOLD,aaron.smayling@example.com,2019-12-31 22:00:00+00:00
CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,7,3041.57,204.49,2017-09-01,GOLD,cynthia.arntzen@example.com,2019-12-31 22:00:00+00:00
JH-16180,Justin Hirsh,Corporate,United States,Denver,Colorado,80202,West,8,3041.32,-109.4,2020-01-15,GOLD,justin.hirsh@example.com,2020-01-15 06:30:00+00:00
WK-20259,Wren Kim,Corporate,United States,Phoenix,Arizona,85023,West,6,3040.0,170.8,2020-01-15,GOLD,wren.kim@example.com,2020-01-15 06:30:00+00:00
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,11,3036.55,-126.42,2017-12-05,GOLD,carlos.soltero@example.com,2019-12-31 22:00:00+00:00
MC-20126,Marcus Cole,Consumer,United States,Chicago,Illinois,60610,Central,5,3011.36,135.35,2020-01-15,GOLD,marcus.cole@example.com,2020-01-15 06:30:00+00:00
KN-20308,Kian Nolan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,3,3005.13,20.34,2020-01-15,GOLD,kian.nolan@unknown.local,2020-01-15 06:30:00+00:00
LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,9,2988.67,262.64,2017-12-10,GOLD,lindsay.shagiari@example.com,2019-12-31 22:00:00+00:00
MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,5,2984.95,476.9,2017-11-11,GOLD,michelle.huthwaite@example.com,2019-12-31 22:00:00+00:00
FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,7,2984.05,520.52,2017-09-24,GOLD,frank.atkinson@example.com,2019-12-31 22:00:00+00:00
DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,7,2973.09,-1421.77,2017-11-12,GOLD,david.bremer@example.com,2019-12-31 22:00:00+00:00
MT-20266,Milo Tanaka,Home Office,United States,San Diego,California,92024,West,2,2972.55,534.59,2020-01-15,GOLD,milo.tanaka@example.com,2020-01-15 06:30:00+00:00
NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,13,2964.82,-234.77,2017-07-09,GOLD,noel.staavos@example.com,2019-12-31 22:00:00+00:00
TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,8,2955.23,573.3,2017-09-18,GOLD,tamara.manning@example.com,2019-12-31 22:00:00+00:00
CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,5,2945.32,261.22,2017-09-01,GOLD,christine.kargatis@example.com,2019-12-31 22:00:00+00:00
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,8,2936.25,320.97,2017-11-26,GOLD,liz.thompson@example.com,2019-12-31 22:00:00+00:00
RA-19285,Ralph Arnett,Consumer,United States,Lakeland,Florida,33801,South,12,2933.87,730.48,2020-01-15,GOLD,ralph.arnett@example.com,2020-01-15 06:30:00+00:00
BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,9,2933.68,251.6,2017-06-11,GOLD,becky.castell@example.com,2019-12-31 22:00:00+00:00
JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,10,2932.48,122.66,2017-09-04,GOLD,julie.kriz@example.com,2019-12-31 22:00:00+00:00
SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,7,2921.54,793.65,2017-07-21,GOLD,shaun.weien@example.com,2019-12-31 22:00:00+00:00
ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,6,2921.5,-76.18,2017-11-06,GOLD,maris.laware@example.com,2019-12-31 22:00:00+00:00
RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,10,2912.89,734.52,2017-07-03,GOLD,rob.dowd@example.com,2019-12-31 22:00:00+00:00
CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,8,2900.03,60.65,2017-10-31,GOLD,craig.yedwab@example.com,2020-01-15 06:30:00+00:00
ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,6,2893.46,443.34,2017-06-30,GOLD,neil.ducich@example.com,2019-12-31 22:00:00+00:00
MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,6,2890.14,509.01,2017-11-11,GOLD,meg.tillman@unknown.local,2019-12-31 22:00:00+00:00
BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,8,2888.51,302.02,2017-10-17,GOLD,barry.franzosisch@example.com,2019-12-31 22:00:00+00:00
RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,5,2885.46,208.41,2020-01-15,GOLD,rob.haberlin@example.com,2020-01-15 06:30:00+00:00
DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,9,2881.81,163.7,2017-12-07,GOLD,david.smith@example.com,2019-12-31 22:00:00+00:00
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,5,2876.05,434.53,2017-10-02,GOLD,paul.van.hugh@example.com,2019-12-31 22:00:00+00:00
IM-15055,Ionia McGrath,Unknown,United States,San Francisco,California,94122,West,3,2872.63,975.77,2016-11-16,GOLD,ionia.mcgrath@example.com,2019-12-31 22:00:00+00:00
AR-10405,Allen Rosenblatt,Corporate,United States,Austin,Texas,78701,Central,8,2870.88,-109.72,2020-01-15,GOLD,allen.rosenblatt@example.com,2020-01-15 06:30:00+00:00
CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,03301,East,10,2870.05,424.66,2017-12-30,GOLD,chuck.clark@example.com,2019-12-31 22:00:00+00:00
CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,4,2854.12,850.16,2015-10-23,GOLD,craig.carroll@example.com,2019-12-31 22:00:00+00:00
AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,7,2852.97,-104.55,2017-11-14,GOLD,arthur.wiediger@example.com,2019-12-31 22:00:00+00:00
EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,13,2846.7,-52.74,2017-07-31,GOLD,erin.ashbrook@example.com,2019-12-31 22:00:00+00:00
DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,9,2842.73,812.18,2020-01-15,GOLD,dave.poirier@example.com,2020-01-15 06:30:00+00:00
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,5,2839.23,213.0,2017-05-03,GOLD,darren.budd@example.com,2019-12-31 22:00:00+00:00
JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,10,2833.93,754.11,2017-11-03,GOLD,justin.mackendrick@example.com,2019-12-31 22:00:00+00:00
CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,5,2830.63,493.09,2017-04-20,GOLD,christina.vanderzanden@example.com,2019-12-31 22:00:00+00:00
EN-13780,Edward Nazzal,Corporate,United States,New York City,New York,10035,East,7,2822.68,699.73,2020-01-15,GOLD,edward.nazzal@example.com,2020-01-15 06:30:00+00:00
TS-21610,Troy Staebel,Unknown,United States,Freeport,Illinois,61032,Central,7,2820.42,-294.7,2017-11-05,GOLD,troy.staebel@example.com,2019-12-31 22:00:00+00:00
GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,9,2819.47,-576.83,2017-10-16,GOLD,gary.hansen@example.com,2019-12-31 22:00:00+00:00
PJ-19015,Pauline Johnson,Corporate,United States,New York City,New York,10024,East,8,2806.46,871.46,2020-01-15,GOLD,pauline.johnson@example.com,2020-01-15 06:30:00+00:00
BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,8,2798.95,-711.43,2017-12-02,GOLD,barry.gonzalez@example.com,2019-12-31 22:00:00+00:00
TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,9,2797.67,379.88,2017-11-30,GOLD,trudy.brown@example.com,2019-12-31 22:00:00+00:00
JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,9,2772.06,279.57,2017-07-25,GOLD,john.castell@example.com,2019-12-31 22:00:00+00:00
PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,6,2770.0,196.87,2017-06-17,GOLD,philip.fox@example.com,2019-12-31 22:00:00+00:00
EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,10,2767.22,261.53,2017-09-21,GOLD,emily.burns@example.com,2019-12-31 22:00:00+00:00
KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,12,2744.74,579.36,2017-05-14,GOLD,ken.black@example.com,2019-12-31 22:00:00+00:00
LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,6,2741.2,560.01,2017-04-25,GOLD,lauren.leatherbury@example.com,2019-12-31 22:00:00+00:00
JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,6,2725.26,779.9,2016-04-25,GOLD,john.lucas@example.com,2019-12-31 22:00:00+00:00
ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,9,2722.84,684.92,2017-10-22,GOLD,marina.lichtenstein@example.com,2019-12-31 22:00:00+00:00
JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,8,2709.63,330.28,2017-11-16,GOLD,jay.kimmel@example.com,2019-12-31 22:00:00+00:00
JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,3,2697.25,789.65,2017-12-10,GOLD,justin.ellison@example.com,2019-12-31 22:00:00+00:00
MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,6,2693.16,787.75,2017-03-23,GOLD,mary.zewe@example.com,2019-12-31 23:45:00+00:00
BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,5,2684.49,409.5,2017-09-30,GOLD,bradley.talbott@example.com,2019-12-31 22:00:00+00:00
BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,5,2682.73,278.78,2017-08-15,GOLD,bill.overfelt@example.com,2019-12-31 22:00:00+00:00
FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,10,2678.44,215.6,2017-11-22,GOLD,frank.olsen@example.com,2019-12-31 22:00:00+00:00
NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,7,2673.29,760.17,2017-06-24,GOLD,nicole.hansen@example.com,2019-12-31 22:00:00+00:00
RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,8,2663.09,477.24,2017-12-11,GOLD,richard.bierner@example.com,2019-12-31 22:00:00+00:00
EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,02038,East,5,2656.69,451.88,2017-11-03,GOLD,eva.jacobs@example.com,2019-12-31 22:00:00+00:00
DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,7,2650.56,536.39,2017-11-18,GOLD,dave.kipp@example.com,2019-12-31 22:00:00+00:00
JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,6,2642.31,-311.26,2017-12-02,GOLD,joy.smith@example.com,2019-12-31 23:45:00+00:00
KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,9,2617.27,-151.15,2017-12-11,GOLD,katherine.nockton@example.com,2019-12-31 22:00:00+00:00
SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,7,2595.36,763.47,2017-12-10,GOLD,stephanie.ulpright@example.com,2020-01-15 06:30:00+00:00
HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,8,2584.16,99.14,2017-12-10,GOLD,helen.andreada@example.com,2019-12-31 22:00:00+00:00
AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,5,2582.9,732.74,2017-03-27,GOLD,alejandro.grove@example.com,2019-12-31 22:00:00+00:00
LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,8,2580.7,-188.25,2017-12-03,GOLD,lena.cacioppo@example.com,2019-12-31 22:00:00+00:00
SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,10,2576.41,611.83,2017-10-02,GOLD,steve.chapman@example.com,2019-12-31 22:00:00+00:00
NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,4,2575.86,-12.3,2017-12-24,GOLD,neola.schneider@example.com,2019-12-31 22:00:00+00:00
BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,5,2567.66,417.59,2017-01-28,GOLD,beth.thompson@example.com,2019-12-31 22:00:00+00:00
EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,5,2567.01,-133.83,2017-08-20,GOLD,eleni.mccrary@example.com,2019-12-31 22:00:00+00:00
BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,7,2562.38,-113.3,2017-12-29,GOLD,bruce.stewart@example.com,2019-12-31 22:00:00+00:00
CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,7,2540.63,331.43,2017-11-26,GOLD,corey.catlett@example.com,2019-12-31 22:00:00+00:00
AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,5,2537.69,298.83,2017-12-24,GOLD,ann.chong@example.com,2019-12-31 22:00:00+00:00
HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,7,2533.16,-13.88,2017-12-09,GOLD,herbert.flentye@unknown.local,2019-12-31 22:00:00+00:00
FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,9,2523.27,191.49,2017-08-07,GOLD,fred.mcmath@example.com,2019-12-31 22:00:00+00:00
JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,5,2518.11,201.52,2017-12-23,GOLD,julia.barnett@example.com,2019-12-31 22:00:00+00:00
DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,8,2501.69,345.25,2017-11-12,GOLD,don.jones@example.com,2019-12-31 22:00:00+00:00
PF-19225,Phillip Flathmann,Consumer,United States,Denver,Colorado,80202,West,8,2500.84,677.9,2020-01-15,GOLD,phillip.flathmann@example.com,2020-01-15 06:30:00+00:00
AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,5,2495.39,-196.12,2017-05-14,SILVER,amy.hunt@example.com,2019-12-31 22:00:00+00:00
PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,7,2493.21,437.85,2017-12-30,SILVER,patrick.odonnell@example.com,2019-12-31 22:00:00+00:00
NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,9,2488.31,402.42,2017-10-06,SILVER,nick.zandusky@example.com,2019-12-31 22:00:00+00:00
MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,6,2477.95,290.82,2017-11-26,SILVER,michael.nguyen@example.com,2019-12-31 22:00:00+00:00
BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,7,2475.16,-319.06,2017-12-18,SILVER,beth.paige@example.com,2019-12-31 22:00:00+00:00
CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,7,2471.65,392.28,2017-09-15,SILVER,charles.crestani@example.com,2019-12-31 22:00:00+00:00
NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,5,2461.4,580.31,2017-05-20,SILVER,nat.carroll@example.com,2019-12-31 22:00:00+00:00
FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,00000,South,10,2456.64,249.68,2017-12-23,SILVER,filia.mcadams@example.com,2019-12-31 22:00:00+00:00
MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,8,2456.18,484.77,2017-10-06,SILVER,mark.hamilton@example.com,2019-12-31 22:00:00+00:00
BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,6,2454.93,381.78,2017-11-25,SILVER,brendan.sweed@example.com,2019-12-31 22:00:00+00:00
VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,West,7,2454.87,513.53,2017-11-06,SILVER,valerie.mitchum@example.com,2019-12-31 22:00:00+00:00
GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,4,2454.62,828.66,2017-07-26,SILVER,george.zrebassa@example.com,2019-12-31 22:00:00+00:00
EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,9,2454.22,134.63,2020-01-15,SILVER,emily.grady@example.com,2020-01-15 06:30:00+00:00
MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,6,2453.28,280.78,2017-06-27,SILVER,michelle.arnett@example.com,2019-12-31 22:00:00+00:00
BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,12,2442.04,433.98,2017-12-13,SILVER,bart.pistole@example.com,2019-12-31 22:00:00+00:00
MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,6,2426.07,288.98,2017-11-09,SILVER,matt.collister@example.com,2019-12-31 22:00:00+00:00
TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,5,2422.82,-135.21,2017-01-20,SILVER,thea.hendricks@example.com,2019-12-31 22:00:00+00:00
DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,3,2390.53,-259.31,2016-01-30,SILVER,david.flashing@example.com,2019-12-31 22:00:00+00:00
XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,11,2374.66,621.23,2017-11-17,SILVER,xylona.preis@example.com,2019-12-31 22:00:00+00:00
CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,11,2372.75,497.71,2017-11-17,SILVER,clytie.kelty@example.com,2019-12-31 22:00:00+00:00
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,6,2371.45,635.64,2017-12-28,SILVER,jennifer.ferguson@example.com,2019-12-31 22:00:00+00:00
NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,5,2367.28,-25.15,2017-06-03,SILVER,nick.radford@example.com,2019-12-31 22:00:00+00:00
JO-15280,Jas O'Carroll,Consumer,United States,Austin,Texas,78701,Central,7,2359.18,276.27,2020-01-15,SILVER,jas.ocarroll@example.com,2020-01-15 06:30:00+00:00
JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,3,2358.68,684.19,2015-12-03,SILVER,jack.garza@example.com,2019-12-31 22:00:00+00:00
AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,8,2356.86,295.67,2017-10-13,SILVER,andrew.gjertsen@example.com,2019-12-31 22:00:00+00:00
CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,5,2353.59,229.01,2017-09-16,SILVER,craig.leslie@example.com,2019-12-31 22:00:00+00:00
MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,4,2350.19,25.89,2017-09-29,SILVER,maureen.gastineau@example.com,2019-12-31 22:00:00+00:00
MO-17800,Meg O'Connel,Home Office,United States,Miami,Florida,33101,South,10,2346.59,209.27,2020-01-15,SILVER,meg.oconnel@example.com,2020-01-15 06:30:00+00:00
RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,7,2341.3,711.62,2017-10-02,SILVER,roland.fjeld@example.com,2019-12-31 22:00:00+00:00
EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,8,2339.6,682.55,2017-11-05,SILVER,elizabeth.moffitt@example.com,2019-12-31 22:00:00+00:00
CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,5,2305.71,365.04,2016-12-10,SILVER,chris.mcafee@example.com,2019-12-31 22:00:00+00:00
MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,8,2302.37,-405.36,2017-12-02,SILVER,michael.kennedy@example.com,2019-12-31 22:00:00+00:00
GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,7,2298.47,-268.54,2017-12-02,SILVER,giulietta.weimer@unknown.local,2019-12-31 23:45:00+00:00
LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,9,2295.33,526.07,2017-12-09,SILVER,lena.hernandez@example.com,2019-12-31 22:00:00+00:00
KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,8,2280.58,329.76,2017-09-23,SILVER,kristina.nunn@example.com,2019-12-31 22:00:00+00:00
JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,7,2279.59,575.13,2017-10-26,SILVER,jamie.frazer@example.com,2019-12-31 22:00:00+00:00
JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,9,2272.22,237.6,2020-01-15,SILVER,john.grady@example.com,2020-01-15 06:30:00+00:00
FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,4,2271.28,706.29,2017-06-01,SILVER,fred.harton@example.com,2019-12-31 22:00:00+00:00
CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,7,2269.7,187.84,2017-12-01,SILVER,craig.carreira@example.com,2019-12-31 22:00:00+00:00
BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,5,2261.44,755.92,2017-09-23,SILVER,bobby.elias@example.com,2019-12-31 22:00:00+00:00
KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,6,2260.96,635.11,2017-12-16,SILVER,kalyca.meade@example.com,2019-12-31 22:00:00+00:00
MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,8,2258.19,195.45,2017-09-09,SILVER,matt.connell@example.com,2019-12-31 22:00:00+00:00
MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,7,2254.28,319.12,2017-12-01,SILVER,maribeth.yedwab@example.com,2019-12-31 22:00:00+00:00
BV-11245,Benjamin Venier,Home Office,United States,Des Moines,Iowa,50315,Central,7,2243.66,384.7,2020-01-15,SILVER,benjamin.venier@example.com,2020-01-15 06:30:00+00:00
TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,6,2243.27,11.38,2017-12-19,SILVER,tony.sayre@example.com,2019-12-31 22:00:00+00:00
LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,5,2238.06,32.58,2017-10-03,SILVER,laurel.workman@example.com,2019-12-31 22:00:00+00:00
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,9,2224.0,12.7,2017-11-17,SILVER,greg.guthrie@example.com,2019-12-31 22:00:00+00:00
NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,6,2218.99,-2204.81,2017-11-19,SILVER,nathan.cano@example.com,2019-12-31 22:00:00+00:00
MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10,2218.98,-64.17,2017-11-19,SILVER,mick.crebagga@example.com,2020-01-15 06:30:00+00:00
MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,7,2203.78,238.56,2017-09-23,SILVER,maya.herman@example.com,2019-12-31 22:00:00+00:00
JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,5,2203.7,54.52,2017-09-02,SILVER,janet.lee@example.com,2019-12-31 22:00:00+00:00
JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,5,2201.69,452.37,2017-11-27,SILVER,justin.ritter@example.com,2019-12-31 22:00:00+00:00
TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,6,2198.45,490.96,2016-05-26,SILVER,toby.braunhardt@example.com,2019-12-31 22:00:00+00:00
BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,7,2190.6,226.54,2020-01-15,SILVER,brian.decherney@example.com,2020-01-15 06:30:00+00:00
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,6,2186.61,257.92,2017-03-03,SILVER,bill.tyler@example.com,2019-12-31 22:00:00+00:00
PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,6,2181.48,-134.44,2017-09-14,SILVER,pamela.stobb@example.com,2019-12-31 22:00:00+00:00
SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,10,2180.72,-144.52,2017-12-07,SILVER,shahid.hopkins@unknown.local,2019-12-31 22:00:00+00:00
